"ID","y"
0,97.3420998108889
1,82.5545716650602
6,99.4417542458509
7,79.256653817548
9,78.7347549042019
12,115.436512340092
13,78.9339634239783
18,94.4818152546279
23,98.4900591706066
24,96.0233645854785
25,99.3060385173276
27,114.31327629841
28,97.0462854641448
30,113.511111176958
31,107.404013120289
32,98.6061250777662
34,97.0967273017931
36,94.8140352060317
37,94.882866032231
38,94.4004526677453
39,94.2883101142827
40,103.481783804104
42,94.3424397623974
43,115.931131629059
44,94.4896106536109
45,104.394209122029
47,93.25514787175
48,94.6024396205168
49,93.9299776723001
50,112.629285065079
52,113.204924012753
54,94.4888118822779
57,103.722386293362
60,94.8662251942261
61,104.298991751285
62,94.2570240350776
66,94.4665215716949
67,112.924160962046
68,79.7369984443471
70,112.977283047081
72,102.894739960119
74,113.390231435196
75,94.8019269130712
78,115.930801737886
79,112.592476244306
80,92.7919759468516
81,104.419943630087
86,112.737345451214
88,95.107933350326
89,112.915113642099
90,79.5602539590939
92,112.655785714952
93,95.1280816147792
94,105.43827257845
100,104.514754546151
102,95.1107149268988
104,94.1872574982515
105,112.149837168964
106,95.0970048032599
107,112.434597926558
108,93.2675499135076
109,113.488079384567
110,95.6239037706564
112,94.7371800155843
116,94.1352469780913
118,94.4324733567202
119,113.084494653466
124,112.634483193614
125,95.0057203782893
127,116.18410434173
128,94.8424753595947
129,104.001779382433
130,94.9553758652
131,103.842836946378
133,112.622587747614
134,93.1453776607757
136,94.6810462629254
139,103.852481984051
141,94.3564892265584
143,94.7272278692178
145,112.662072711426
146,112.7271143222
147,79.117164439804
150,92.9572924425616
151,112.891911417794
152,95.3604709962601
153,104.241927439059
154,95.0151190909555
158,112.664717287657
159,92.7238503291218
160,79.3755759792255
161,94.2553130007183
164,105.522631491049
165,94.9653155076947
166,112.578735511202
168,112.942276072855
169,95.0173164298992
170,94.1372539579394
171,115.947799659439
173,94.9462761778562
174,104.362003560154
175,94.5098832004671
176,113.019320379762
177,104.281016775457
178,95.0343517550435
184,94.8747481885342
186,93.6697734569678
190,113.183476806534
197,79.3903882539657
200,114.872188220783
202,94.4726906987345
203,112.213987639528
207,113.200983034307
208,94.1801879391318
209,112.257322141527
212,112.850596253796
213,94.610689221873
214,112.476057085645
215,94.4712350257176
217,94.2217552496525
218,94.3000834235487
222,94.4994679869574
223,112.878623856028
224,113.433420287946
225,93.9467330350869
229,95.662488864004
232,112.671484568067
233,93.1456435993156
234,112.262631504119
237,104.439013160067
239,94.8503118049849
240,112.618346741412
241,95.0841978944546
246,95.5548824108806
252,108.77610767748
253,116.192347406889
255,112.496190947607
259,94.1529729061867
260,112.621704005992
261,94.1541805228485
262,81.9577187869636
263,102.536814468268
264,94.4336504557149
265,113.309184926731
268,93.1496439890057
269,112.638004751736
270,94.2190239351455
271,105.581879127847
274,95.3723567907238
277,94.6892786582593
278,94.7237059350149
281,99.1946867324599
282,112.392522852521
284,94.4587147967638
286,93.8847151469078
287,104.506832417687
294,94.2778448673538
295,112.899525839201
300,104.149191024248
301,103.624448655335
302,94.4783140055851
303,112.156016370855
308,94.8682807018439
309,103.804629575031
310,94.5005353123967
312,94.8215373827199
315,112.08206996627
317,112.524010271942
318,94.2339259910058
319,112.984056582214
320,93.9640014058299
321,112.312253298729
322,112.194498286708
323,94.0893825669363
325,94.9177257775399
326,104.128170593333
328,113.152397202332
331,93.6840860674718
332,112.101640337603
333,113.204363817208
334,94.2667028232816
335,104.029191848874
336,94.1827595672697
337,104.75525963055
341,102.719676399741
342,93.879612681613
344,112.541728132064
348,95.1868064235426
351,112.867614111655
355,94.5942405614767
356,112.539904554394
359,113.034682310855
360,94.0427083221715
361,112.301082622284
363,94.0664475820093
369,102.479426563609
371,94.2483668325158
372,112.996796510453
374,105.1619107066
375,94.157677390107
376,113.136254482669
379,94.4003383826237
380,103.807408574272
381,94.7852098247395
383,93.9288147757934
385,79.4021946461712
386,94.1082857580662
387,112.456881084016
388,94.906113614466
389,104.519993346759
391,94.807714262572
394,117.742649181628
397,94.8144694543235
398,102.778178817501
400,94.1430790461838
401,112.616086564366
402,94.6330643248568
403,112.824433474734
404,95.9383799139129
405,93.4319436912412
407,94.645510568579
409,93.2068247750195
411,94.1049726804486
414,112.660610180579
415,94.1447902778525
416,112.352145839788
417,95.007517207777
418,104.405366845124
422,112.879661972424
423,94.5963594223495
424,79.3652622199831
425,112.659199329576
426,94.0721973792539
427,112.391580518278
428,94.9038988277051
429,103.774803184114
431,104.815602793815
432,95.0131561347852
433,112.459304086705
435,104.821064797384
437,93.878917141984
441,108.67416455167
442,94.3336345968748
444,99.5866748009122
445,103.736580938221
447,103.983356991321
449,114.857664845253
450,94.4549796188149
451,112.362472366816
454,95.2684593199742
455,136.619379500369
456,94.9303465049817
461,94.9122053161813
463,94.7594919422753
466,96.123415538521
468,102.407069045293
469,103.792757058913
470,94.9196371945435
474,112.593083206343
476,102.289823496388
477,112.50595061882
478,94.1991505309926
479,106.49582121117
481,105.370913627739
482,94.3111923459662
483,116.040304117904
484,94.9879420563518
485,94.4426976685426
486,112.243796772211
487,93.2440420588846
488,112.625675501636
489,94.0254834560549
493,94.1756907907745
494,113.099832210304
495,92.9832241472629
496,112.545181356531
503,94.5713756406011
504,112.603711133995
505,94.2393573452051
507,95.490119094142
508,103.663643192612
509,94.9027880783728
513,112.032727429466
514,94.1931268261627
515,112.590424365223
517,116.216365752762
520,94.2660439240174
523,95.1228854901328
524,112.599510826224
525,94.1721149331704
527,95.0611280721864
528,79.5870660177029
530,112.825225474227
531,94.9526981871334
534,112.624057025578
535,94.5384805477873
538,115.875153858961
542,112.079128430512
544,102.483678562136
545,95.3447478028943
549,92.7906080866604
550,112.53773747778
553,94.8998159934301
554,105.193309142546
555,113.849496729756
561,94.5492708711667
563,95.0036545923532
564,93.9412500930827
565,113.246924226968
567,112.471961085456
568,94.0645946260835
569,93.1957072002292
574,94.2276075503028
578,112.442602892466
582,94.212222218581
583,102.470502896726
584,96.184711305983
585,104.183011157067
586,94.2091864823338
587,79.4350174088531
588,95.1875240596534
590,94.4874559275229
592,94.8250283583205
596,116.367172807787
597,112.824837167895
599,112.698632542828
600,94.0784340252252
601,94.1162427829942
603,93.1971467035618
605,93.8564980074859
607,102.530736387791
611,93.4762371643632
612,114.893829281112
613,95.4447921239248
614,104.355877756071
615,95.619777703789
619,94.5618964245319
621,94.8645150133682
625,93.3301091562932
627,93.8474803631668
631,95.2856749645164
632,114.397356215127
633,93.6241665152996
634,110.992373279129
635,94.0782284859542
636,112.096234933418
639,79.2585856135233
640,94.1440240635957
