ID,y
0,100.8687973022461
1,77.03377532958984
6,96.70540618896484
7,77.84512329101562
9,77.57160949707031
12,118.35604095458984
13,77.36164855957031
18,95.4433364868164
23,93.8340835571289
24,93.22600555419922
25,92.04303741455078
27,112.1860122680664
28,94.4258041381836
30,116.24205017089844
31,111.883544921875
32,93.83724212646484
34,92.35221099853516
36,95.5349349975586
37,96.36731719970703
38,93.81156921386719
39,95.53321075439453
40,104.07279205322266
42,96.71544647216797
43,118.9210433959961
44,99.13260650634766
45,104.48283386230469
47,97.2488784790039
48,98.28924560546875
49,92.38870239257812
50,113.85212707519531
52,112.6108627319336
54,98.19125366210938
57,104.71752166748047
60,98.43531036376953
61,103.15666961669922
62,95.26067352294922
66,96.22134399414062
67,112.6082534790039
68,77.29192352294922
70,113.06884002685547
72,105.90673065185547
74,112.60794830322266
75,93.98712158203125
78,119.79640197753906
79,111.85230255126953
80,97.04837799072266
81,103.339599609375
86,112.12592315673828
88,95.55034637451172
89,112.60563659667969
90,77.29232025146484
92,113.53872680664062
93,92.68714904785156
94,108.03448486328125
100,103.25582122802734
102,97.61254119873047
104,96.1219482421875
105,114.32862854003906
106,92.60015869140625
107,112.43548583984375
108,94.7965087890625
109,112.6020278930664
110,97.47064208984375
112,99.81861877441406
116,97.83566284179688
118,89.91606140136719
119,109.43675231933594
124,113.58346557617188
125,95.55928802490234
127,119.67632293701172
128,97.60578155517578
129,105.50126647949219
130,98.52857971191406
131,104.05917358398438
133,111.34786224365234
134,97.51831817626953
136,97.66548919677734
139,103.00382232666016
141,98.23114776611328
143,97.93782043457031
145,111.71115112304688
146,114.97309875488281
147,77.46060180664062
150,94.81888580322266
151,113.09349822998047
152,96.06482696533203
153,104.01222229003906
154,96.53714752197266
158,113.12730407714844
159,97.5178451538086
160,77.42555236816406
161,98.49591064453125
164,104.43880462646484
165,94.68196105957031
166,114.97049713134766
168,112.03196716308594
169,95.56610107421875
170,98.91649627685547
171,115.19935607910156
173,92.88008117675781
174,105.6980209350586
175,99.085693359375
176,112.11676788330078
177,104.58843994140625
178,94.7593002319336
184,93.58294677734375
186,92.37451934814453
190,112.59048461914062
197,76.94393157958984
200,114.38249969482422
202,99.13861846923828
203,114.80902862548828
207,112.58687591552734
208,92.90322875976562
209,114.61817169189453
212,112.58758544921875
213,98.83429718017578
214,112.95088958740234
215,96.79595184326172
217,98.28207397460938
218,97.82234191894531
222,98.88170623779297
223,112.70602416992188
224,112.58496856689453
225,91.84451293945312
229,97.31046295166016
232,112.61209106445312
233,97.51700592041016
234,111.85758209228516
237,103.42352294921875
239,92.61988830566406
240,112.25594329833984
241,97.69352722167969
246,98.39900207519531
252,105.04537963867188
253,119.67015075683594
255,110.4947280883789
259,95.13839721679688
260,111.75
261,95.92804718017578
262,77.51616668701172
263,105.29666900634766
264,97.40758514404297
265,112.57866668701172
268,93.13023376464844
269,112.92511749267578
270,97.76409912109375
271,105.113525390625
274,94.39936828613281
277,97.31986999511719
278,95.59709930419922
281,92.47247314453125
282,113.25385284423828
284,97.40111541748047
286,92.6078872680664
287,106.14208984375
294,98.34709167480469
295,113.56973266601562
300,105.83018493652344
301,103.4276123046875
302,98.83299255371094
303,114.18009185791016
308,93.54663848876953
309,103.413818359375
310,94.2339096069336
312,98.40802001953125
315,114.7889175415039
317,113.28482055664062
318,97.23436737060547
319,114.03553771972656
320,99.27018737792969
321,110.58869934082031
322,113.89942169189453
323,92.78301239013672
325,97.66021728515625
326,105.71379089355469
328,121.34585571289062
331,91.84043884277344
332,114.78561401367188
333,111.87028503417969
334,97.9011001586914
335,107.0687255859375
336,95.38521575927734
337,103.30037689208984
341,105.21009826660156
342,93.55358123779297
344,110.76668548583984
348,97.19303131103516
351,112.45702362060547
355,96.86341094970703
356,113.58534240722656
359,112.36557006835938
360,92.71784210205078
361,114.06419372558594
363,92.14695739746094
369,104.9585952758789
371,98.91667938232422
372,120.5727310180664
374,107.52040100097656
375,96.33775329589844
376,113.13478088378906
379,98.29910278320312
380,104.8995132446289
381,91.42471313476562
383,92.3107681274414
385,77.87702178955078
386,90.9306869506836
387,112.74292755126953
388,92.67252349853516
389,103.4672622680664
391,96.53862762451172
394,120.09256744384766
397,98.41380310058594
398,105.10358428955078
400,96.93566131591797
401,112.69720458984375
402,98.49231719970703
403,112.44802856445312
404,97.06990051269531
405,96.31822967529297
407,98.4787826538086
409,96.01583862304688
411,95.12049102783203
414,113.18497467041016
415,94.59965515136719
416,112.29864501953125
417,92.67206573486328
418,104.30278778076172
422,112.42924499511719
423,91.92234802246094
424,77.87812805175781
425,111.97373962402344
426,97.4712905883789
427,113.83126831054688
428,98.45625305175781
429,103.73350524902344
431,105.18118286132812
432,97.23509216308594
433,114.50425720214844
435,111.96514129638672
437,92.30448150634766
441,104.67850494384766
442,93.52330780029297
444,92.10684967041016
445,118.1922378540039
447,105.71524047851562
449,113.35265350341797
450,97.04608154296875
451,111.46072387695312
454,98.07875061035156
455,99.71528625488281
456,92.66991424560547
461,93.1089859008789
463,98.45681762695312
466,97.83699798583984
468,105.09255981445312
469,103.8453598022461
470,97.48114776611328
474,113.25642395019531
476,105.69676208496094
477,111.13516998291016
478,93.18463897705078
479,108.0626220703125
481,107.17003631591797
482,97.49958038330078
483,118.91162109375
484,91.19025421142578
485,97.33164978027344
486,114.66106414794922
487,92.29419708251953
488,112.05612182617188
489,94.40489959716797
493,98.5408935546875
494,115.57945251464844
495,96.08344268798828
496,111.13357543945312
503,98.49593353271484
504,114.36032104492188
505,92.16659545898438
507,98.72322845458984
508,104.7471694946289
509,98.06414794921875
513,115.14398193359375
514,95.10745239257812
515,110.72909545898438
517,119.67992401123047
520,93.59143829345703
523,92.3768539428711
524,111.96106719970703
525,96.44270324707031
527,98.1579360961914
528,77.28339385986328
530,111.11978912353516
531,105.78765869140625
534,111.33482360839844
535,97.75157928466797
538,118.44947814941406
542,113.00520324707031
544,104.56262969970703
545,97.69774627685547
549,95.76897430419922
550,112.06785583496094
553,92.66650390625
554,104.33477783203125
555,93.03221893310547
561,98.30240631103516
563,96.46900177001953
564,98.28838348388672
565,115.45872497558594
567,106.26512145996094
568,93.7380599975586
569,93.9398422241211
574,96.43171691894531
578,113.13397979736328
582,90.1396713256836
583,105.3131332397461
584,97.28426361083984
585,104.65873718261719
586,95.27166748046875
587,77.84880828857422
588,91.83698272705078
590,98.32418823242188
592,93.52590942382812
596,116.0264892578125
597,109.22676086425781
599,113.37612915039062
600,92.51436614990234
601,95.88240051269531
603,96.07706451416016
605,92.34139251708984
607,105.54945373535156
611,96.38477325439453
612,113.97093200683594
613,97.1439437866211
614,102.8411865234375
615,98.44326782226562
619,98.30360412597656
621,95.28620910644531
625,95.61360168457031
627,95.91244506835938
631,97.95767974853516
632,114.18232727050781
633,95.56462097167969
634,113.41182708740234
635,97.0450668334961
636,112.92991638183594
639,77.42633819580078
640,96.254638671875
641,114.40338897705078
642,97.80807495117188
644,104.51368713378906
647,95.34310150146484
649,103.55410766601562
650,92.31212615966797
651,112.0765151977539
655,97.5196762084961
658,113.05351257324219
661,92.87483215332031
662,114.27690124511719
665,97.35818481445312
667,92.46485137939453
670,103.30451965332031
672,116.00849151611328
673,96.76319885253906
674,113.2022933959961
676,111.30615234375
680,92.5705795288086
681,92.7961654663086
683,106.78792572021484
684,94.08087921142578
686,103.08634185791016
689,92.33374786376953
690,115.3943099975586
691,95.76455688476562
692,92.3319320678711
694,112.72822570800781
695,105.01983642578125
697,105.76274871826172
699,96.9201889038086
700,118.10881805419922
702,102.59549713134766
703,92.6861343383789
706,98.76055908203125
707,103.52587890625
708,108.98746490478516
713,77.18354797363281
718,112.82860565185547
719,99.0918960571289
722,115.39090728759766
723,98.82421112060547
727,94.4710693359375
729,96.43281555175781
730,120.83770751953125
732,77.57746124267578
733,98.93833923339844
735,92.33528137207031
736,114.69109344482422
737,98.84164428710938
739,118.55487823486328
740,98.03201293945312
741,113.0339126586914
742,94.6636962890625
743,113.03204345703125
744,98.86602783203125
747,112.1802749633789
748,98.48568725585938
749,112.81554412841797
750,96.73824310302734
752,92.82662963867188
753,113.3226318359375
755,111.48792266845703
757,114.44558715820312
760,91.99081420898438
762,92.39322662353516
763,114.39944458007812
764,98.4968032836914
765,106.46517944335938
775,94.98092651367188
778,114.43254852294922
779,96.64063262939453
781,91.86717987060547
783,97.28711700439453
784,105.00797271728516
785,92.42845153808594
786,98.29759979248047
789,77.92510986328125
790,98.30455017089844
791,109.21076202392578
794,91.22667694091797
795,102.93573760986328
796,95.04949951171875
797,108.92771911621094
799,111.32620239257812
801,114.7787857055664
802,92.34195709228516
803,114.68107604980469
804,98.9241714477539
805,105.84454345703125
807,98.82489013671875
808,96.50874328613281
810,92.27015686035156
813,111.53690338134766
815,98.47306823730469
819,96.91555786132812
821,92.34229278564453
822,113.01325225830078
824,77.9261703491211
825,95.19319915771484
826,109.73522186279297
827,92.26178741455078
828,112.60221862792969
832,114.00537109375
833,98.0538558959961
835,97.98218536376953
836,113.60801696777344
837,95.08403015136719
838,115.39276885986328
840,91.52194213867188
842,103.6598129272461
843,97.4566879272461
846,93.54629516601562
847,114.67510223388672
849,112.66888427734375
853,108.28324127197266
857,97.27729034423828
858,94.88095092773438
860,98.6545639038086
862,96.01802062988281
863,112.09205627441406
868,111.59159088134766
870,112.41159057617188
873,92.34644317626953
874,97.35906982421875
875,105.49136352539062
876,96.80427551269531
877,106.55191040039062
878,92.93010711669922
879,77.04346466064453
880,114.65692901611328
881,98.49855041503906
884,105.10039520263672
886,96.66837310791016
887,105.60784149169922
889,104.60082244873047
890,97.59947204589844
891,104.03194427490234
892,93.28561401367188
894,94.32398986816406
895,103.06806182861328
896,98.94945526123047
897,103.86860656738281
898,77.71052551269531
899,117.88827514648438
900,98.84021759033203
902,97.28008270263672
906,97.27976989746094
907,111.57291412353516
908,96.6469955444336
909,112.68063354492188
912,92.91316223144531
913,93.63272857666016
915,94.17074584960938
916,112.15149688720703
917,92.3811264038086
919,96.114990234375
920,110.9687728881836
922,118.80380249023438
923,94.12525177001953
924,114.87879943847656
925,112.09131622314453
926,95.8585433959961
927,112.10758209228516
930,93.43282318115234
931,113.84530639648438
936,98.83148193359375
938,103.50421142578125
945,114.87638092041016
946,97.21158599853516
948,98.49977111816406
950,96.74394989013672
955,93.01898956298828
956,111.0926742553711
958,113.71836853027344
961,93.91059112548828
962,111.87101745605469
964,92.35386657714844
966,93.44573211669922
968,97.7472152709961
969,93.11439514160156
970,109.91775512695312
973,92.42542266845703
976,104.29914855957031
977,92.51193237304688
979,95.86164093017578
982,102.92938232421875
983,92.7122802734375
985,96.9744873046875
987,77.3824234008789
991,95.48485565185547
993,105.9886245727539
994,93.2547378540039
995,104.22281646728516
997,119.7012710571289
998,93.09326934814453
1001,112.0188980102539
1004,96.21690368652344
1005,109.64472198486328
1006,98.90281677246094
1007,92.20674896240234
1008,108.94444274902344
1009,97.60664367675781
1011,98.21257781982422
1017,96.77674102783203
1018,109.7590560913086
1023,112.0018310546875
1026,113.44435119628906
1031,117.9132080078125
1032,96.1041259765625
